cd .transaction_id,customer_id,agent_id,branch,amount,channel,source_account,declared_account,bureau_inquiries_7d,gps_mismatch_km,repeated_source_count,employee_override_count
TX003147,CUST00141,AG0013,Nashik,51084.01,Cards,ACC1054,ACC1054,0,2.54,0,0
TX003148,CUST00596,AG0056,Nashik,15496.57,Payment Gateway,ACC1082,ACC1082,2,0.87,4,0
TX003149,CUST01043,AG0072,Nagpur,39169.91,NEFT,ACC9017,ACC1081,1,0.0,4,0
TX003150,CUST00459,AG0011,Bengaluru,170925.29,NEFT,ACC9015,ACC1296,1,0.39,5,0
TX003151,CUST01006,AG0066,Bengaluru,53536.42,ATM,ACC1214,ACC1214,1,0.0,3,0
TX003152,CUST00721,AG0006,Delhi,7613.86,Payment Gateway,ACC1051,ACC1051,4,2.04,4,1
TX003153,CUST00556,AG0094,Delhi,68351.92,UPI,ACC9009,ACC1115,4,0.39,1,2
TX003154,CUST00744,AG0063,Nagpur,17885.94,ATM,ACC1291,ACC1291,2,0.0,0,0
TX003155,CUST00756,AG0035,Bengaluru,49065.69,IMPS,ACC1018,ACC1018,2,0.0,1,0
TX003156,CUST01045,AG0016,Delhi,12155.3,Cards,ACC1289,ACC1289,0,0.35,2,0
TX003157,CUST00893,AG0089,Mumbai,11541.86,IMPS,ACC1072,ACC1072,0,0.46,0,0
TX003158,CUST00706,AG0044,Bengaluru,26576.55,UPI,ACC9013,ACC1130,1,0.0,5,0
TX003159,CUST01171,AG0037,Nagpur,20375.41,Payment Gateway,ACC1197,ACC1197,0,0.53,0,2
TX003160,CUST00150,AG0004,Bengaluru,38930.85,ATM,ACC1144,ACC1144,1,0.21,1,0
TX003161,CUST00865,AG0082,Nashik,62889.9,Cards,ACC1025,ACC1025,1,0.0,0,0
TX003162,CUST00605,AG0001,Delhi,16424.99,Payment Gateway,ACC9003,ACC1049,1,0.0,3,0
TX003163,CUST00975,AG0080,Nagpur,34340.96,Payment Gateway,ACC1228,ACC1228,4,0.56,0,0
TX003164,CUST00266,AG0018,Nagpur,26406.07,IMPS,ACC1115,ACC1115,1,1.17,0,0
TX003165,CUST01068,AG0068,Nagpur,16686.39,NEFT,ACC1054,ACC1054,1,3.16,1,0
TX003166,CUST01193,AG0051,Bengaluru,54956.76,Wallet,ACC9014,ACC1193,1,0.23,0,1
TX003167,CUST01148,AG0032,Nagpur,78902.27,NEFT,ACC1146,ACC1146,1,4.34,1,2
TX003168,CUST00501,AG0088,Delhi,13757.99,IMPS,ACC1295,ACC1295,1,6.39,5,0
TX003169,CUST00972,AG0076,Nagpur,40896.52,Wallet,ACC1041,ACC1041,0,3.05,10,0
TX003170,CUST00161,AG0029,Delhi,11488.86,Wallet,ACC9026,ACC1222,1,3.57,2,0
TX003171,CUST00898,AG0023,Mumbai,68231.56,Payment Gateway,ACC1286,ACC1286,0,0.87,2,0
TX003172,CUST00866,AG0018,Nashik,43673.67,Wallet,ACC1253,ACC1253,1,2.45,3,0
TX003173,CUST01168,AG0011,Bengaluru,24874.17,IMPS,ACC1252,ACC1252,3,0.08,3,0
TX003174,CUST00253,AG0003,Pune,12808.32,ATM,ACC1281,ACC1281,3,0.0,1,0
TX003175,CUST00697,AG0014,Nagpur,61331.88,Cards,ACC1164,ACC1164,1,0.0,2,1
TX003176,CUST00017,AG0001,Bengaluru,27986.09,IMPS,ACC1007,ACC1007,0,0.08,2,0
TX003177,CUST00264,AG0080,Nagpur,46221.49,UPI,ACC1201,ACC1201,4,0.0,0,0
TX003178,CUST00680,AG0009,Mumbai,126325.5,NEFT,ACC1300,ACC1300,0,2.7,5,0
TX003179,CUST01020,AG0057,Mumbai,7851.02,Wallet,ACC1229,ACC1229,0,0.64,3,1
TX003180,CUST00661,AG0007,Mumbai,54155.94,ATM,ACC1272,ACC1272,0,5.17,0,2
TX003181,CUST00062,AG0053,Pune,34714.48,NEFT,ACC1093,ACC1093,5,1.23,1,1
TX003182,CUST01019,AG0086,Nagpur,22716.45,Payment Gateway,ACC1211,ACC1211,0,4.28,0,0
TX003183,CUST00502,AG0095,Pune,14856.84,IMPS,ACC1199,ACC1199,0,4.08,10,2
TX003184,CUST00743,AG0042,Delhi,20266.01,Cards,ACC1190,ACC1190,1,1.09,8,1
TX003185,CUST00361,AG0067,Bengaluru,10549.31,Wallet,ACC1028,ACC1028,1,1.44,1,3
TX003186,CUST00148,AG0024,Bengaluru,21488.42,Payment Gateway,ACC1212,ACC1212,1,0.0,2,0
TX003187,CUST00904,AG0043,Nashik,38759.98,ATM,ACC1293,ACC1293,3,0.0,0,0
TX003188,CUST00822,AG0028,Pune,9971.75,Cards,ACC1172,ACC1172,0,4.05,0,0
TX003189,CUST00913,AG0066,Nashik,11247.33,ATM,ACC1199,ACC1199,0,0.0,0,0
TX003190,CUST00976,AG0096,Bengaluru,33708.21,IMPS,ACC1100,ACC1100,1,0.46,3,0
TX003191,CUST00944,AG0061,Bengaluru,10490.36,ATM,ACC1278,ACC1278,1,0.42,2,0
TX003192,CUST00787,AG0078,Delhi,64605.11,Payment Gateway,ACC1045,ACC1045,1,5.42,0,0
TX003193,CUST00215,AG0028,Mumbai,18974.36,Cards,ACC1293,ACC1293,3,0.5,1,0
TX003194,CUST01117,AG0069,Nagpur,8401.16,UPI,ACC1127,ACC1127,2,0.92,1,0
TX003195,CUST00724,AG0053,Pune,24066.77,NEFT,ACC9037,ACC1191,0,0.0,2,0
TX003196,CUST00266,AG0089,Delhi,16712.28,UPI,ACC1188,ACC1188,3,2.15,3,0
TX003197,CUST00364,AG0078,Mumbai,50743.68,IMPS,ACC1075,ACC1075,1,0.49,1,0
TX003198,CUST00398,AG0045,Delhi,36029.87,IMPS,ACC1053,ACC1053,1,0.0,1,0
TX003199,CUST00932,AG0088,Mumbai,55369.66,Wallet,ACC1184,ACC1184,0,0.0,8,5
TX003200,CUST00101,AG0068,Delhi,7011.05,NEFT,ACC1180,ACC1180,1,0.0,1,0
TX003201,CUST00025,AG0041,Delhi,93941.67,Payment Gateway,ACC1173,ACC1173,3,5.11,1,0
TX003202,CUST00892,AG0011,Delhi,11579.1,Wallet,ACC1133,ACC1133,2,2.88,4,1
TX003203,CUST00677,AG0032,Mumbai,3649.28,Cards,ACC1151,ACC1151,0,0.71,1,3
TX003204,CUST01183,AG0019,Mumbai,11061.49,ATM,ACC1101,ACC1101,0,2.67,0,0
TX003205,CUST01022,AG0032,Nagpur,17607.18,Payment Gateway,ACC1105,ACC1105,0,0.45,1,1
TX003206,CUST01155,AG0055,Mumbai,32171.91,ATM,ACC1013,ACC1013,1,1.61,1,0
TX003207,CUST01141,AG0012,Nashik,52548.25,Payment Gateway,ACC1162,ACC1162,0,5.95,1,0
TX003208,CUST01080,AG0045,Delhi,24412.07,Payment Gateway,ACC1225,ACC1225,1,0.0,4,0
TX003209,CUST01097,AG0033,Nagpur,5639.9,ATM,ACC9040,ACC1125,4,0.0,0,0
TX003210,CUST00695,AG0062,Nagpur,25340.35,IMPS,ACC1289,ACC1289,1,1.74,1,0
TX003211,CUST00149,AG0080,Pune,63562.29,NEFT,ACC1227,ACC1227,1,2.03,4,0
TX003212,CUST00083,AG0082,Pune,62851.45,UPI,ACC9011,ACC1113,0,0.68,0,0
TX003213,CUST00661,AG0094,Delhi,12511.02,NEFT,ACC1186,ACC1186,4,1.91,0,0
TX003214,CUST00386,AG0079,Mumbai,22736.61,NEFT,ACC9008,ACC1240,3,2.17,2,0
TX003215,CUST00042,AG0074,Nashik,6273.2,ATM,ACC1299,ACC1299,1,3.88,0,0
TX003216,CUST00667,AG0082,Nashik,28043.37,IMPS,ACC1250,ACC1250,2,2.39,1,3
TX003217,CUST00934,AG0029,Delhi,40135.71,IMPS,ACC9030,ACC1126,3,0.0,4,0
TX003218,CUST01167,AG0064,Delhi,81711.04,NEFT,ACC1291,ACC1291,0,0.84,2,0
TX003219,CUST00056,AG0088,Pune,8215.37,IMPS,ACC1080,ACC1080,2,1.62,2,0
TX003220,CUST00325,AG0045,Nagpur,22943.39,ATM,ACC9033,ACC1182,0,2.68,1,0
TX003221,CUST01197,AG0071,Bengaluru,80545.08,NEFT,ACC1226,ACC1226,3,1.99,0,0
TX003222,CUST00071,AG0065,Bengaluru,26933.48,NEFT,ACC1283,ACC1283,2,1.46,3,0
TX003223,CUST00978,AG0019,Nashik,33809.86,NEFT,ACC1200,ACC1200,0,0.0,1,0
TX003224,CUST00389,AG0006,Nashik,35023.58,UPI,ACC1012,ACC1012,2,0.0,1,0
TX003225,CUST00376,AG0062,Delhi,58281.18,ATM,ACC1014,ACC1014,3,0.86,1,0
TX003226,CUST01175,AG0022,Nagpur,9114.28,Cards,ACC1147,ACC1147,0,2.51,0,0
TX003227,CUST00442,AG0005,Nashik,34786.05,ATM,ACC1270,ACC1270,0,0.0,4,1
TX003228,CUST00868,AG0057,Mumbai,13595.01,NEFT,ACC1264,ACC1264,2,2.94,1,5
TX003229,CUST00920,AG0032,Bengaluru,5886.72,NEFT,ACC1179,ACC1179,4,1.72,3,0
TX003230,CUST00268,AG0046,Pune,19056.21,Payment Gateway,ACC1226,ACC1226,3,1.18,2,0
TX003231,CUST00656,AG0042,Delhi,24556.86,Cards,ACC1013,ACC1013,1,0.0,3,1
TX003232,CUST00314,AG0037,Pune,11528.82,Payment Gateway,ACC9001,ACC1076,4,1.39,0,0
TX003233,CUST00877,AG0099,Bengaluru,44405.13,Cards,ACC1267,ACC1267,0,0.0,2,0
TX003234,CUST00730,AG0006,Pune,19486.99,Payment Gateway,ACC1141,ACC1141,1,2.84,0,2
TX003235,CUST00077,AG0084,Nashik,7797.46,ATM,ACC1292,ACC1292,0,3.12,1,0
TX003236,CUST00462,AG0084,Nashik,16210.15,NEFT,ACC1259,ACC1259,1,2.26,0,0
TX003237,CUST01074,AG0094,Mumbai,18255.61,Wallet,ACC1049,ACC1049,2,0.09,4,0
TX003238,CUST00834,AG0052,Bengaluru,11138.58,Wallet,ACC1133,ACC1133,0,2.85,1,3
TX003239,CUST01127,AG0098,Delhi,54398.21,Payment Gateway,ACC9044,ACC1280,0,1.57,0,0
TX003240,CUST00897,AG0007,Delhi,197406.18,IMPS,ACC1294,ACC1294,0,3.21,1,0
TX003241,CUST01093,AG0072,Pune,79300.02,Cards,ACC1203,ACC1203,1,0.0,2,0
TX003242,CUST00517,AG0042,Nagpur,69845.6,IMPS,ACC9024,ACC1186,0,1.32,0,0
TX003243,CUST01026,AG0058,Nashik,133064.59,Wallet,ACC1065,ACC1065,2,2.24,1,0
TX003244,CUST01138,AG0008,Bengaluru,32139.96,Wallet,ACC1143,ACC1143,1,0.0,0,1
TX003245,CUST00076,AG0036,Mumbai,52629.95,Cards,ACC9027,ACC1253,0,1.47,4,0
TX003246,CUST00881,AG0034,Nagpur,26925.86,ATM,ACC1053,ACC1053,4,0.0,2,0
TX003247,CUST01175,AG0015,Mumbai,29917.58,ATM,ACC1044,ACC1044,1,2.45,1,0
TX003248,CUST00394,AG0057,Mumbai,174858.47,Payment Gateway,ACC1096,ACC1096,0,3.87,2,0
TX003249,CUST00248,AG0040,Nashik,6765.88,NEFT,ACC1248,ACC1248,0,0.0,0,0
TX003250,CUST00579,AG0020,Nagpur,19384.83,ATM,ACC1097,ACC1097,0,1.98,0,0
TX003251,CUST00252,AG0089,Nagpur,6952.42,ATM,ACC1273,ACC1273,2,0.0,0,0
TX003252,CUST00986,AG0044,Pune,4174.72,ATM,ACC1185,ACC1185,1,0.0,4,2
TX003253,CUST00965,AG0010,Mumbai,22297.09,UPI,ACC1006,ACC1006,2,1.1,0,0
TX003254,CUST00216,AG0094,Mumbai,10912.48,Cards,ACC1250,ACC1250,0,2.24,1,2
TX003255,CUST00890,AG0079,Nagpur,87367.23,Wallet,ACC1219,ACC1219,0,2.73,1,3
TX003256,CUST01196,AG0088,Mumbai,67425.56,ATM,ACC1234,ACC1234,1,1.48,1,0
TX003257,CUST00826,AG0053,Delhi,4557.03,UPI,ACC9046,ACC1253,4,0.03,0,0
TX003258,CUST01027,AG0027,Mumbai,25447.76,NEFT,ACC1216,ACC1216,0,2.39,2,0
TX003259,CUST00197,AG0066,Pune,10863.35,ATM,ACC9020,ACC1102,3,1.51,0,0
TX003260,CUST00455,AG0065,Delhi,156414.08,ATM,ACC9007,ACC1275,1,0.42,0,0
TX003261,CUST01115,AG0013,Nagpur,26149.81,UPI,ACC1123,ACC1123,3,2.08,1,0
TX003262,CUST00026,AG0065,Nashik,50078.12,Cards,ACC1193,ACC1193,0,1.08,0,2
TX003263,CUST00637,AG0064,Delhi,33519.67,NEFT,ACC1089,ACC1089,0,1.68,3,5
TX003264,CUST00873,AG0083,Pune,19658.48,Wallet,ACC1074,ACC1074,1,0.0,5,0
TX003265,CUST01073,AG0009,Pune,33773.28,Payment Gateway,ACC1069,ACC1069,0,0.0,4,0
TX003266,CUST00767,AG0007,Delhi,11209.08,Wallet,ACC1202,ACC1202,0,3.64,0,0
TX003267,CUST00965,AG0026,Pune,101353.96,UPI,ACC1226,ACC1226,4,0.05,3,0
TX003268,CUST00318,AG0004,Pune,9513.14,Payment Gateway,ACC1099,ACC1099,0,0.79,0,0
TX003269,CUST01052,AG0042,Bengaluru,23220.59,ATM,ACC1145,ACC1145,3,1.51,2,0
TX003270,CUST01092,AG0016,Nagpur,44037.77,IMPS,ACC1086,ACC1086,1,0.67,3,0
TX003271,CUST00510,AG0071,Bengaluru,23722.08,NEFT,ACC1057,ACC1057,0,0.22,0,0
TX003272,CUST00550,AG0059,Delhi,8332.57,Payment Gateway,ACC1159,ACC1159,3,0.0,0,0
TX003273,CUST01072,AG0031,Nashik,56014.62,Payment Gateway,ACC1204,ACC1204,1,0.0,2,0
TX003274,CUST01106,AG0064,Nagpur,26889.5,UPI,ACC1172,ACC1172,1,2.3,1,0
TX003275,CUST00743,AG0076,Bengaluru,26919.88,IMPS,ACC1039,ACC1039,0,1.59,3,0
TX003276,CUST00542,AG0003,Pune,10931.11,UPI,ACC1215,ACC1215,0,0.31,5,0
TX003277,CUST00341,AG0023,Nashik,6555.05,UPI,ACC9027,ACC1095,5,0.39,2,0
TX003278,CUST00465,AG0030,Pune,21278.29,ATM,ACC1197,ACC1197,4,1.28,1,0
TX003279,CUST01193,AG0038,Nagpur,22402.11,UPI,ACC1061,ACC1061,0,1.41,0,0
TX003280,CUST01135,AG0010,Delhi,9856.55,Wallet,ACC1293,ACC1293,3,0.52,1,0
TX003281,CUST00489,AG0047,Mumbai,17561.29,UPI,ACC9027,ACC1188,0,0.4,0,2
TX003282,CUST00771,AG0062,Pune,9469.54,Payment Gateway,ACC1269,ACC1269,1,2.36,8,0
TX003283,CUST00589,AG0011,Bengaluru,20219.13,Cards,ACC1228,ACC1228,0,3.27,0,0
TX003284,CUST01011,AG0089,Bengaluru,41783.69,UPI,ACC1253,ACC1253,0,0.0,2,2
TX003285,CUST00237,AG0052,Bengaluru,29685.77,Cards,ACC1268,ACC1268,5,2.08,0,3
TX003286,CUST00539,AG0015,Mumbai,6211.69,NEFT,ACC9010,ACC1047,5,4.75,1,0
TX003287,CUST00963,AG0092,Nagpur,8420.82,ATM,ACC1104,ACC1104,0,0.0,5,0
TX003288,CUST00975,AG0095,Pune,8887.37,UPI,ACC1027,ACC1027,1,0.27,4,0
TX003289,CUST01091,AG0029,Pune,43179.9,Wallet,ACC1064,ACC1064,1,2.0,1,0
TX003290,CUST00963,AG0076,Nashik,8020.46,NEFT,ACC1125,ACC1125,0,1.8,3,0
TX003291,CUST00266,AG0100,Nashik,77108.31,Wallet,ACC1162,ACC1162,1,1.45,3,0
TX003292,CUST00574,AG0027,Nagpur,41566.36,Payment Gateway,ACC9026,ACC1148,2,3.08,0,5
TX003293,CUST00811,AG0056,Mumbai,7699.94,IMPS,ACC1162,ACC1162,0,0.0,8,0
TX003294,CUST00602,AG0017,Bengaluru,58794.23,UPI,ACC1217,ACC1217,0,2.7,3,0
TX003295,CUST00488,AG0036,Bengaluru,23018.3,UPI,ACC1173,ACC1173,3,0.0,1,0
TX003296,CUST00202,AG0056,Nagpur,31607.1,Cards,ACC9014,ACC1166,0,0.0,0,0
TX003297,CUST00214,AG0029,Bengaluru,52359.64,Payment Gateway,ACC1109,ACC1109,3,4.19,0,0
TX003298,CUST01113,AG0077,Bengaluru,8040.81,Cards,ACC1006,ACC1006,1,0.57,2,0
TX003299,CUST01080,AG0030,Pune,9727.32,NEFT,ACC1285,ACC1285,1,0.0,8,0
TX003300,CUST01021,AG0031,Mumbai,17842.27,Payment Gateway,ACC1250,ACC1250,3,2.46,1,0
TX003301,CUST01029,AG0099,Nagpur,111672.14,Wallet,ACC9027,ACC1017,3,0.0,0,5
TX003302,CUST00170,AG0096,Pune,28752.42,ATM,ACC9001,ACC1288,1,0.0,2,0
TX003303,CUST00726,AG0005,Delhi,8229.6,Cards,ACC9046,ACC1289,0,2.04,0,3
TX003304,CUST00873,AG0082,Pune,11384.28,NEFT,ACC1088,ACC1088,0,0.14,4,1
TX003305,CUST01051,AG0083,Delhi,7863.05,IMPS,ACC9031,ACC1195,0,0.0,0,3
TX003306,CUST01194,AG0043,Delhi,8864.35,Wallet,ACC1060,ACC1060,3,1.92,0,0
TX003307,CUST00710,AG0001,Bengaluru,38717.55,Wallet,ACC1248,ACC1248,0,2.33,3,0
TX003308,CUST00238,AG0034,Pune,26501.68,IMPS,ACC9029,ACC1217,0,0.36,2,2
TX003309,CUST00208,AG0087,Nagpur,93336.46,NEFT,ACC1092,ACC1092,0,3.12,2,0
TX003310,CUST00675,AG0073,Mumbai,116088.57,NEFT,ACC9003,ACC1147,0,2.96,5,2
TX003311,CUST01122,AG0063,Nashik,34289.72,Payment Gateway,ACC1294,ACC1294,2,0.0,1,0
TX003312,CUST00456,AG0067,Bengaluru,36363.17,Payment Gateway,ACC1178,ACC1178,2,3.34,0,0
TX003313,CUST00151,AG0031,Bengaluru,17162.45,Cards,ACC1052,ACC1052,0,2.23,1,1
TX003314,CUST00830,AG0074,Nagpur,118948.14,UPI,ACC9016,ACC1022,0,3.06,0,2
TX003315,CUST00511,AG0068,Nagpur,14850.74,Wallet,ACC1017,ACC1017,2,3.44,1,0
TX003316,CUST00025,AG0068,Nagpur,31303.64,ATM,ACC1053,ACC1053,0,0.52,5,0
TX003317,CUST00111,AG0067,Pune,62678.97,IMPS,ACC9024,ACC1283,1,0.57,1,0
TX003318,CUST01113,AG0039,Nagpur,51320.45,Wallet,ACC1038,ACC1038,2,1.2,1,0
TX003319,CUST00474,AG0070,Pune,21420.08,ATM,ACC1224,ACC1224,0,1.34,0,1
TX003320,CUST00901,AG0063,Pune,62721.08,ATM,ACC1160,ACC1160,1,3.64,1,0
TX003321,CUST00057,AG0086,Delhi,71740.59,Payment Gateway,ACC1063,ACC1063,0,0.0,10,0
TX003322,CUST01096,AG0036,Nashik,9494.49,Wallet,ACC1069,ACC1069,0,0.08,1,0
TX003323,CUST00604,AG0013,Nagpur,6511.41,Cards,ACC1190,ACC1190,2,2.95,1,0
TX003324,CUST00823,AG0028,Mumbai,7215.32,UPI,ACC9042,ACC1252,2,0.0,10,0
TX003325,CUST00053,AG0077,Mumbai,25596.54,Wallet,ACC1172,ACC1172,0,0.0,2,0
TX003326,CUST00956,AG0002,Mumbai,25504.43,IMPS,ACC1252,ACC1252,0,3.03,0,0
TX003327,CUST00760,AG0067,Mumbai,13665.0,NEFT,ACC1007,ACC1007,1,2.49,2,0
TX003328,CUST00980,AG0032,Mumbai,10819.73,NEFT,ACC1220,ACC1220,0,0.0,0,0
TX003329,CUST00449,AG0050,Nashik,32654.33,UPI,ACC1012,ACC1012,3,1.93,10,2
TX003330,CUST00977,AG0071,Bengaluru,8123.32,Payment Gateway,ACC1017,ACC1017,0,3.16,1,1
TX003331,CUST00539,AG0036,Nagpur,4334.76,Cards,ACC1212,ACC1212,5,0.13,2,1
TX003332,CUST00916,AG0034,Nagpur,20549.33,Payment Gateway,ACC1040,ACC1040,0,4.48,1,0
TX003333,CUST00575,AG0002,Delhi,65455.1,Wallet,ACC1166,ACC1166,0,3.14,2,0
TX003334,CUST00050,AG0010,Mumbai,15392.2,UPI,ACC1018,ACC1018,0,0.0,4,1
TX003335,CUST00736,AG0040,Delhi,10961.73,Cards,ACC1139,ACC1139,0,1.51,1,0
TX003336,CUST00433,AG0038,Bengaluru,19532.92,UPI,ACC1197,ACC1197,0,3.08,0,0
TX003337,CUST00865,AG0008,Pune,105060.6,Payment Gateway,ACC9028,ACC1217,1,0.0,0,0
TX003338,CUST00219,AG0050,Nagpur,7360.08,UPI,ACC9042,ACC1259,1,2.92,2,0
TX003339,CUST00045,AG0057,Pune,44774.89,Payment Gateway,ACC1055,ACC1055,1,2.77,0,3
TX003340,CUST00794,AG0025,Pune,47029.85,IMPS,ACC1247,ACC1247,2,1.95,1,0
TX003341,CUST00770,AG0013,Nashik,31923.97,NEFT,ACC9019,ACC1029,0,2.33,1,0
TX003342,CUST00369,AG0033,Bengaluru,28887.19,Wallet,ACC1258,ACC1258,0,3.94,0,0
TX003343,CUST00572,AG0099,Nashik,117202.6,Payment Gateway,ACC1065,ACC1065,0,2.89,1,1
TX003344,CUST00190,AG0092,Nagpur,60703.66,ATM,ACC1166,ACC1166,4,0.0,4,0
TX003345,CUST01115,AG0033,Nashik,36639.22,NEFT,ACC1158,ACC1158,1,0.5,4,0
TX003346,CUST00500,AG0062,Nashik,54082.23,Cards,ACC9030,ACC1286,1,1.13,5,0
TX003347,CUST00562,AG0019,Nagpur,28551.69,IMPS,ACC1023,ACC1023,3,3.54,1,0
TX003348,CUST00886,AG0055,Bengaluru,35847.53,UPI,ACC1222,ACC1222,1,2.05,4,0
TX003349,CUST00432,AG0015,Nashik,21778.19,Wallet,ACC1295,ACC1295,4,0.54,0,1
TX003350,CUST00917,AG0041,Delhi,6534.39,Wallet,ACC1215,ACC1215,2,1.07,4,0
TX003351,CUST00621,AG0036,Nashik,25346.14,Wallet,ACC1212,ACC1212,5,0.0,0,0
TX003352,CUST00959,AG0008,Mumbai,83496.25,NEFT,ACC1230,ACC1230,0,0.7,0,1
TX003353,CUST00664,AG0017,Nagpur,17854.17,Cards,ACC1275,ACC1275,0,3.65,5,3
TX003354,CUST00690,AG0094,Nagpur,61836.95,Cards,ACC1281,ACC1281,4,3.7,0,1
TX003355,CUST00007,AG0091,Nagpur,20384.64,UPI,ACC1139,ACC1139,2,0.2,0,2
TX003356,CUST00293,AG0061,Nashik,36337.03,ATM,ACC9040,ACC1240,1,3.36,10,1
TX003357,CUST00874,AG0052,Pune,68074.96,Wallet,ACC1080,ACC1080,1,0.45,3,0
TX003358,CUST00354,AG0083,Delhi,10344.27,UPI,ACC1156,ACC1156,0,0.0,3,0
TX003359,CUST00957,AG0088,Delhi,16918.41,UPI,ACC1114,ACC1114,1,1.58,0,5
TX003360,CUST00878,AG0075,Nagpur,25626.98,ATM,ACC9012,ACC1300,0,2.94,0,0
TX003361,CUST00984,AG0080,Delhi,12528.94,Wallet,ACC1243,ACC1243,2,1.6,3,0
TX003362,CUST00984,AG0039,Mumbai,38514.71,Wallet,ACC9049,ACC1072,2,0.62,0,0
TX003363,CUST00242,AG0016,Bengaluru,50184.37,NEFT,ACC1295,ACC1295,1,0.63,0,0
TX003364,CUST01134,AG0060,Delhi,57274.95,NEFT,ACC1054,ACC1054,1,1.81,0,1
TX003365,CUST00122,AG0048,Delhi,54086.93,NEFT,ACC1118,ACC1118,0,1.62,1,2
TX003366,CUST00426,AG0093,Nashik,6519.71,Payment Gateway,ACC1096,ACC1096,3,0.96,1,0
TX003367,CUST00495,AG0040,Bengaluru,36622.53,UPI,ACC1242,ACC1242,2,2.23,0,5
TX003368,CUST00973,AG0018,Bengaluru,46948.94,Cards,ACC1091,ACC1091,0,4.51,1,0
TX003369,CUST00299,AG0036,Bengaluru,47360.27,Payment Gateway,ACC1227,ACC1227,1,2.2,2,0
TX003370,CUST00999,AG0076,Mumbai,33410.46,Wallet,ACC1285,ACC1285,1,2.32,8,0
TX003371,CUST00527,AG0064,Delhi,17732.95,UPI,ACC1259,ACC1259,0,0.0,1,1
TX003372,CUST00781,AG0041,Mumbai,51010.26,Payment Gateway,ACC1084,ACC1084,0,1.69,0,0
TX003373,CUST00017,AG0059,Pune,29908.85,Wallet,ACC1010,ACC1010,3,3.82,0,0
TX003374,CUST00865,AG0047,Nashik,28123.85,ATM,ACC9011,ACC1233,0,1.69,0,0
TX003375,CUST00163,AG0004,Pune,49792.3,NEFT,ACC1107,ACC1107,0,0.0,4,3
TX003376,CUST00978,AG0008,Bengaluru,23786.45,UPI,ACC1046,ACC1046,4,0.0,0,0
TX003377,CUST00912,AG0028,Nashik,25061.95,UPI,ACC9006,ACC1119,0,1.76,4,0
TX003378,CUST00848,AG0021,Pune,32533.82,Wallet,ACC1148,ACC1148,0,0.62,0,0
TX003379,CUST00686,AG0035,Bengaluru,154497.74,UPI,ACC9024,ACC1039,0,0.0,2,2
TX003380,CUST01112,AG0093,Pune,21141.81,NEFT,ACC1138,ACC1138,2,3.7,1,0
TX003381,CUST00987,AG0052,Delhi,182302.16,Payment Gateway,ACC9009,ACC1208,3,0.0,3,5
TX003382,CUST00896,AG0054,Pune,51088.26,ATM,ACC1253,ACC1253,3,0.69,1,0
TX003383,CUST00821,AG0034,Pune,7628.2,Payment Gateway,ACC9019,ACC1139,2,2.09,1,1
TX003384,CUST00529,AG0014,Bengaluru,28279.24,Cards,ACC1251,ACC1251,0,2.93,3,0
TX003385,CUST01140,AG0003,Pune,35660.89,Wallet,ACC1028,ACC1028,0,2.74,5,0
TX003386,CUST01124,AG0049,Nagpur,55348.9,Payment Gateway,ACC1087,ACC1087,0,4.4,0,0
TX003387,CUST00829,AG0064,Bengaluru,163766.99,UPI,ACC1133,ACC1133,0,0.0,0,0
TX003388,CUST00363,AG0053,Delhi,11054.4,Cards,ACC1262,ACC1262,0,1.6,2,0
TX003389,CUST00012,AG0057,Nashik,34116.02,Payment Gateway,ACC1059,ACC1059,0,1.71,1,0
TX003390,CUST01182,AG0061,Mumbai,36471.78,Payment Gateway,ACC9023,ACC1135,2,0.0,0,0
TX003391,CUST00172,AG0042,Pune,7498.95,UPI,ACC9029,ACC1128,0,1.58,4,0
TX003392,CUST01100,AG0001,Pune,29424.92,NEFT,ACC1056,ACC1056,5,0.0,1,0
TX003393,CUST00094,AG0056,Nashik,25531.35,ATM,ACC1247,ACC1247,2,2.67,3,0
TX003394,CUST00241,AG0034,Mumbai,42452.23,IMPS,ACC1119,ACC1119,1,1.96,1,0
TX003395,CUST00950,AG0036,Bengaluru,7446.62,ATM,ACC1216,ACC1216,0,2.73,2,0
TX003396,CUST00587,AG0089,Nashik,58398.34,ATM,ACC1299,ACC1299,2,0.0,0,0
TX003397,CUST00830,AG0017,Pune,29008.37,Payment Gateway,ACC1084,ACC1084,0,0.46,1,0
TX003398,CUST00079,AG0009,Nashik,49954.62,UPI,ACC1183,ACC1183,2,0.13,0,2
TX003399,CUST00217,AG0041,Pune,6151.74,Wallet,ACC1172,ACC1172,0,2.0,2,0
TX003400,CUST00712,AG0070,Nashik,12243.95,Wallet,ACC1293,ACC1293,0,0.0,3,0
TX003401,CUST00566,AG0047,Pune,67951.71,NEFT,ACC1091,ACC1091,0,1.5,1,1
TX003402,CUST01145,AG0064,Pune,68728.31,IMPS,ACC1237,ACC1237,1,0.99,0,0
TX003403,CUST00661,AG0070,Nagpur,409616.47,IMPS,ACC1002,ACC1002,3,2.07,3,1
TX003404,CUST00012,AG0036,Nashik,12928.86,Cards,ACC1118,ACC1118,0,0.0,8,0
TX003405,CUST01158,AG0088,Mumbai,24141.42,UPI,ACC1019,ACC1019,0,0.62,1,0
